"ensembl_gene_id","gene_name_WU","Gene.start..bp.","Gene.end..bp.","Length"
"ENSG00000232629","HLA-DQB2",32756098,32763532,7434
"ENSG00000232656","IDI2-AS1",1022630,1045425,22795
"ENSG00000232677","LINC00665",36313067,36331770,18703
"ENSG00000232685","LINC00442",19008259,19026802,18543
"ENSG00000232803","LOC100127888",62663019,62666724,3705
"ENSG00000232832","LMLN-AS1",198038321,198039234,913
"ENSG00000232859","C17orf108",27878314,27894752,16438
"ENSG00000232869","TRBV29-1",142740206,142740894,688
"ENSG00000232871","SEC1P",48638071,48682245,44174
"ENSG00000232938","FLJ43681",83226897,83240804,13907
"ENSG00000232973","CYP1B1-AS1",38073447,38231651,158204
"ENSG00000233013","FAM157B",138217068,138253217,36149
"ENSG00000233327","USP32P2",18511262,18525930,14668
"ENSG00000233338","TLR8-AS1",12902817,12908333,5516
"ENSG00000233382","NKAPP1",120120953,120245267,124314
"ENSG00000233412","OR5H15",98166696,98169774,3078
"ENSG00000233436","BTBD18",57743514,57751781,8267
"ENSG00000233452","STXBP5-AS1",146824539,147204614,380075
"ENSG00000233608","TWIST2",238848032,238910534,62502
"ENSG00000233614","DDX11L10",11555,14090,2535
"ENSG00000233701","PRR23C",139042102,139044892,2790
"ENSG00000233816","IFNA13",21367424,21368962,1538
"ENSG00000233822","HIST1H2BN",27837760,27865798,28038
"ENSG00000233917","POTEB",21846329,21877703,31374
"ENSG00000233930","LOC338651",1571353,1599184,27831
"ENSG00000234068","PAGE2",55089008,55092842,3834
"ENSG00000234124","CSN1S2AP",70067386,70085290,17904
"ENSG00000234127","TRIM26",30184455,30213427,28972
"ENSG00000234186","C16orf82",27066707,27069165,2458
"ENSG00000234224","TMEM229A",124030916,124033023,2107
"ENSG00000234284","ZNF879",179023752,179035064,11312
"ENSG00000234377","POU4F1-AS1",77919689,78617328,697639
"ENSG00000234420","ZNF37BP",42513510,42552822,39312
"ENSG00000234438","KBTBD13",65076816,65079939,3123
"ENSG00000234444","ZNF736",64307459,64356634,49175
"ENSG00000234545","FAM133B",92560793,92590394,29601
"ENSG00000234560","OR10G8",124026798,124030634,3836
"ENSG00000234585","CCT6P3",65038354,65074713,36359
"ENSG00000234602","MCIN",55219614,55227315,7701
"ENSG00000234608","MAPKAPK5-AS1",111839764,111842902,3138
"ENSG00000234616","JRK",142657460,142681968,24508
"ENSG00000234722","ENSG00000234722",153355365,153413985,58620
"ENSG00000234745","HLA-B",31269491,31357188,87697
"ENSG00000234754","C1orf140",221330080,221336489,6409
"ENSG00000234769","WASH4P",14381,18068,3687
"ENSG00000234776","C11orf94",45906513,45907272,759
"ENSG00000234829","IFNA17",21227243,21228222,979
"ENSG00000234883","MIR155HG",25561909,25575168,13259
"ENSG00000235034","C19orf81",50649445,50659310,9865
"ENSG00000235098","ANKRD65",1418420,1421769,3349
"ENSG00000235109","ZNF323",28324693,28356271,31578
"ENSG00000235156","TMEM30C",100185687,100211766,26079
"ENSG00000235162","C12orf75",105235290,105396097,160807
"ENSG00000235268","KDM4E",95025258,95027596,2338
"ENSG00000235280","MCF2L-AS1",112967484,112968824,1340
"ENSG00000235314","FLJ35390",44039171,44042306,3135
"ENSG00000235370","CSPG4P5",84398316,84411701,13385
"ENSG00000235434","ENSG00000235434",19814367,19819502,5135
"ENSG00000235436","DPY19L2P4",90119400,90125600,6200
"ENSG00000235552","RPL6P27",6462144,6463015,871
"ENSG00000235631","RNF148",122701668,122702922,1254
"ENSG00000235711","ANKRD34C",79293285,79298235,4950
"ENSG00000235718","C1QTNF5",119338942,119346705,7763
"ENSG00000235750","KIAA0040",175156986,175192999,36013
"ENSG00000235786","ZNRF3-IT1",28992721,29018620,25899
"ENSG00000235812","ADAM21P1",70245491,70247801,2310
"ENSG00000235863","B3GALT4",33277132,33284832,7700
"ENSG00000235865","GSN-AS1",121280768,121285530,4762
"ENSG00000235897","TM4SF19-AS1",196318330,196325570,7240
"ENSG00000235919","ASH1L-AS1",155562042,155563944,1902
"ENSG00000235942","LCE6A",152842868,152843983,1115
"ENSG00000235944","ZNF815P",5823160,5854365,31205
"ENSG00000235954","TTC28-AS1",27919376,28008581,89205
"ENSG00000235989","MORC2-AS1",30922308,30932449,10141
"ENSG00000236017","ASMTL-AS1",1401769,1414028,12259
"ENSG00000236027","PATE3",125788111,125791600,3489
"ENSG00000236032","OR5H14",98147479,98156614,9135
"ENSG00000236104","ZBTB22",33314406,33317942,3536
"ENSG00000236144","LOC100506469",35540738,35546029,5291
"ENSG00000236253","SLC25A3P1",53413149,53440020,26871
"ENSG00000236287","ZBED5",10812074,10858796,46722
"ENSG00000236296","GUSBP5",143559472,143561460,1988
"ENSG00000236301","MRGPRG-AS1",3218332,3223131,4799
"ENSG00000236320","SLFN14",35548125,35558098,9973
"ENSG00000236334","PPIAL4G",148479824,148483679,3855
"ENSG00000236383","TMEM106A-AS1",43216941,43305397,88456
"ENSG00000236384","LINC00479",41711520,41715775,4255
"ENSG00000236398","TAS2R39",143183419,143184435,1016
"ENSG00000236438","FAM157A",198153287,198222513,69226
"ENSG00000236446","CT47B1",120872603,120875929,3326
"ENSG00000236609","ZNF853",6615610,6624290,8680
"ENSG00000236637","IFNA4",21186694,21187671,977
"ENSG00000236666","POTEH-AS1",15699361,15703403,4042
"ENSG00000236699","ARHGEF38",105552620,105708093,155473
"ENSG00000236761","CTAGE9",131708684,131711017,2333
"ENSG00000236790","LINC00299",7988683,8488090,499407
"ENSG00000236882","C5orf27",95838245,95860133,21888
"ENSG00000236901","MIR600HG",123109494,123115477,5983
"ENSG00000236981","OR10G9",124023013,124023948,935
"ENSG00000237080","EHMT2-AS1",31877808,31884204,6396
"ENSG00000237101","ENSG00000237101",224219613,224228043,8430
"ENSG00000237110","TAAR9",132538290,132539336,1046
"ENSG00000237136","C4orf51",145680115,145771032,90917
"ENSG00000237172","B3GNT9",67148104,67150998,2894
"ENSG00000237232","ZNF295-AS1",42009194,42055130,45936
"ENSG00000237247","MBD3L5",7030578,7033011,2433
"ENSG00000237254","TRBV30",142812586,142813399,813
"ENSG00000237276","ANO7L1",16215909,16228027,12118
"ENSG00000237289","CKMT1B",43593054,43604901,11847
"ENSG00000237298","TTN-AS1",178521183,178779963,258780
"ENSG00000237353","PATE4",125833316,125840069,6753
"ENSG00000237388","OR4A47",48488717,48489780,1063
"ENSG00000237440","ZNF737",20535825,20565809,29984
"ENSG00000237441","RGL2",33291654,33298942,7288
"ENSG00000237515","SHISA9",12901598,13240416,338818
"ENSG00000237517","DGCR5",18970514,18994628,24114
"ENSG00000237521","OR7E24",9247344,9252625,5281
"ENSG00000237541","HLA-DQA2",32741342,32747215,5873
"ENSG00000237649","KIFC1",33391823,33409896,18073
"ENSG00000237763","AMY1A",103655290,103664554,9264
"ENSG00000237765","FAM200B",15681662,15705565,23903
"ENSG00000237883","DGUOK-AS1",73947322,73981441,34119
"ENSG00000237984","PTENP1",33673504,33677499,3995
"ENSG00000238039","ENSG00000238039",149511509,149526264,14755
"ENSG00000238057","ZEB2-AS1",144517978,144521477,3499
"ENSG00000238083","LRRC37A2",46511511,46555650,44139
"ENSG00000238105","GOLGA2P5",100156357,100173659,17302
"ENSG00000238133","MLK7-AS1",173166446,173282036,115590
"ENSG00000238227","C9orf69",136114581,136118875,4294
"ENSG00000238243","OR2W3",247895587,247896531,944
"ENSG00000238244","GABARAPL3",90348844,90349197,353
"ENSG00000238269","PAGE2B",55075063,55078909,3846
"ENSG00000238367","MIR2113",98024531,98024621,90
"ENSG00000238423","SNORD42B",28720550,28720616,66
"ENSG00000238578","SNORD4A",28722582,28722653,71
"ENSG00000238795","SCARNA12",6967337,6967606,269
"ENSG00000238862","SNORD19B",52690744,52690827,83
"ENSG00000239002","SCARNA10",6510222,6510551,329
"ENSG00000239264","TXNDC5",7881517,7910814,29297
"ENSG00000239265","CLRN1-AS1",150852484,151080726,228242
"ENSG00000239305","RNF103",86603398,86623866,20468
"ENSG00000239306","RBM14",66616582,66627347,10765
"ENSG00000239388","ASB14",57268347,57292682,24335
"ENSG00000239389","PCDHA13",140882124,141012347,130223
"ENSG00000239474","KBTBD10",169509702,169526258,16556
"ENSG00000239521","GATS",100200653,100272232,71579
"ENSG00000239571","IGKV2D-30",89936859,89937679,820
"ENSG00000239590","OR1J4",122519141,122520082,941
"ENSG00000239605","C2orf61",47045538,47155308,109770
"ENSG00000239649","MYADML",33722721,33728207,5486
"ENSG00000239713","APOBEC3G",39077067,39087743,10676
"ENSG00000239732","TLR9",52221080,52226163,5083
"ENSG00000239779","WBP1",74458400,74460891,2491
"ENSG00000239819","IGKV1D-8",90220727,90221384,657
"ENSG00000239827","SUGT1P3",40882577,40921774,39197
"ENSG00000239855","IGKV1-6",88966262,88966767,505
"ENSG00000239857","GET4",876554,896436,19882
"ENSG00000239886","KRTAP9-2",41226648,41227652,1004
"ENSG00000239887","C1orf226",162378841,162386812,7971
"ENSG00000239900","ADSL",40346500,40390463,43963
"ENSG00000239961","LILRA4",54333185,54339162,5977
"ENSG00000239975","IGKV1D-33",89913982,89916052,2070
"ENSG00000239998","LILRA2",54572920,54590287,17367
"ENSG00000240021","TEX35",178513109,178548602,35493
"ENSG00000240038","AMY2B",103553815,103579534,25719
"ENSG00000240184","PCDHGC3",141475947,141512977,37030
"ENSG00000240224","UGT1A5",233712992,233773299,60307
"ENSG00000240225","ZNF542",56368099,56379828,11729
"ENSG00000240230","COX19",898778,975549,76771
"ENSG00000240268","MOXD2P",142240740,142247067,6327
"ENSG00000240280","TCAM1P",63849292,63864379,15087
"ENSG00000240303","ACAD11",132558138,132660082,101944
"ENSG00000240356","RPL23AP7",113610502,113627090,16588
"ENSG00000240370","RPL13P5",6873389,6884741,11352
"ENSG00000240386","LCE1F",152776372,152776728,356
"ENSG00000240403","KIR3DL2",54850443,54867207,16764
"ENSG00000240432","KRTAP13-3",30425265,30425968,703
"ENSG00000240505","TNFRSF13B",16929816,16972118,42302
"ENSG00000240542","KRTAP9-1",41189887,41190639,752
"ENSG00000240563","L1TD1",62194849,62212328,17479
"ENSG00000240632","FAM75D5",81913437,81919926,6489
"ENSG00000240654","C1QTNF9",24307166,24322535,15369
"ENSG00000240671","IGKV1-8",88992409,88992931,522
"ENSG00000240682","ISY1",129127415,129161293,33878
"ENSG00000240694","PNMA2",26504701,26514092,9391
"ENSG00000240720","LRRD1",92141643,92179531,37888
"ENSG00000240764","PCDHGC5",141489121,141512979,23858
"ENSG00000240771","ARHGEF25",57610180,57617245,7065
"ENSG00000240857","RDH14",18554723,18560679,5956
"ENSG00000240871","KRTAP4-7",41084150,41085141,991
"ENSG00000240891","PLCXD2",111674676,111846447,171771
"ENSG00000240935","PLGLA",106382171,106393031,10860
"ENSG00000241015","TPM3P9",53431984,53444670,12686
"ENSG00000241058","NSUN6",18545561,18659285,113724
"ENSG00000241104","CEACAMP10",43211791,43248646,36855
"ENSG00000241119","UGT1A9",233671898,233773300,101402
"ENSG00000241123","KRTAP10-5",44579455,44580604,1149
"ENSG00000241127","YAE1D1",39566385,39610320,43935
"ENSG00000241128","OR14A2",247722957,247724043,1086
"ENSG00000241129","RPL22P19",124935455,124935895,440
"ENSG00000241186","TDGF1",46574534,46582457,7923
"ENSG00000241233","KRTAP5-8",71538025,71539207,1182
"ENSG00000241241","KRTAP4-16P",41101502,41102209,707
"ENSG00000241244","IGKV1D-16",90100236,90100738,502
"ENSG00000241258","CRCP",66114604,66154568,39964
"ENSG00000241294","IGKV2-24",89176328,89177160,832
"ENSG00000241322","CDRT1",15565483,15619512,54029
"ENSG00000241343","RPL36A",101390824,101396154,5330
"ENSG00000241351","IGKV3-11",89027171,89027731,560
"ENSG00000241404","EGFL8",32164595,32168281,3686
"ENSG00000241484","ARHGAP8",44752558,44862788,110230
"ENSG00000241595","KRTAP9-4",41249687,41250653,966
"ENSG00000241598","KRTAP5-4",1620958,1622138,1180
"ENSG00000241635","UGT1A1",233760248,233773299,13051
"ENSG00000241644","INMT",30697985,30757602,59617
"ENSG00000241685","ARPC1A",99325898,99366262,40364
"ENSG00000241697","TMEFF1",100473149,100577636,104487
"ENSG00000241735","FABP5P3",152435695,152443176,7481
"ENSG00000241837","ATP5O",33903453,33915814,12361
"ENSG00000241839","PLEKHO2",64841883,64868002,26119
"ENSG00000241852","C8orf58",22599599,22604150,4551
"ENSG00000241878","PISD",31618491,31662432,43941
"ENSG00000241935","HOGA1",97584323,97612802,28479
"ENSG00000241945","PWP2",44107373,44131181,23808
"ENSG00000241962","C2orf15",99141485,99322741,181256
"ENSG00000241973","PI4KA",20707691,20859417,151726
"ENSG00000242019","KIR3DL3",54724479,54736536,12057
"ENSG00000242028","C15orf63",43796142,43803043,6901
"ENSG00000242049","DNAJB8-AS1",128463594,128472317,8723
"ENSG00000242110","AMACR",33986165,34008104,21939
"ENSG00000242220","TCP10L",32573721,32587373,13652
"ENSG00000242221","PSG2",43064209,43083045,18836
"ENSG00000242247","ARFGAP3",42796502,42858106,61604
"ENSG00000242265","PEG10",94656325,94669695,13370
"ENSG00000242288","BMS1P4",73674295,73730466,56171
"ENSG00000242294","ENSG00000242294",100336079,100351900,15821
"ENSG00000242366","UGT1A8",233617645,233773310,155665
"ENSG00000242371","IGKV1-39",89319625,89320146,521
"ENSG00000242372","EIF6",35278911,35284985,6074
"ENSG00000242419","PCDHGC4",141484997,141512979,27982
"ENSG00000242472","IGHJ5",105863814,105863862,48
"ENSG00000242485","MRPL20",1401909,1407293,5384
"ENSG00000242498","C15orf38",89895006,89912952,17946
"ENSG00000242515","UGT1A10",233636454,233773305,136851
"ENSG00000242550","SERPINB10",63897174,63936111,38937
"ENSG00000242574","HLA-DMB",32934629,32941028,6399
"ENSG00000242580","IGKV1D-43",90209873,90210529,656
"ENSG00000242599","CSAG4",152733827,152740985,7158
"ENSG00000242600","MBL1P",79920178,79923119,2941
"ENSG00000242612","DECR2",401858,412487,10629
"ENSG00000242715","CCDC169",36222008,36297840,75832
"ENSG00000242732","RGAG4",72127110,72131901,4791
"ENSG00000242766","IGKV1D-17",90082635,90083291,656
"ENSG00000242779","ZNF702P",52966896,53037898,71002
"ENSG00000242802","AP5Z1",4775615,4794397,18782
"ENSG00000242852","ZNF709",12461184,12513854,52670
"ENSG00000242866","STRC",43599563,43618800,19237
"ENSG00000242925","PLCH1-AS2",155485803,155487121,1318
"ENSG00000242950","ERVW-1",92468380,92477986,9606
"ENSG00000243055","GK-AS1",30699998,30724174,24176
"ENSG00000243063","IGKV3-7",88978468,88979081,613
"ENSG00000243073","PRAMEF4",12879224,12886201,6977
"ENSG00000243130","PSG11",43007656,43026474,18818
"ENSG00000243135","UGT1A3",233729108,233773299,44191
"ENSG00000243137","PSG4",43192702,43207299,14597
"ENSG00000243156","MICAL3",17787649,18024561,236912
"ENSG00000243207","PPAN-P2RY11",10106223,10114780,8557
"ENSG00000243232","PCDHAC2",140966470,141012347,45877
"ENSG00000243238","IGKV2-30",89244781,89245596,815
"ENSG00000243279","PRAF2",49071161,49074002,2841
"ENSG00000243284","VSIG8",159854316,159862657,8341
"ENSG00000243290","IGKV1-12",89040224,89040745,521
"ENSG00000243317","C7orf73",135662496,135693418,30922
"ENSG00000243323","PTPRVP",202168051,202189455,21404
"ENSG00000243335","KCTD7",66628767,66649067,20300
"ENSG00000243364","EFNA4",155063737,155069553,5816
"ENSG00000243414","TICAM2",115578650,115602479,23829
"ENSG00000243444","PALM2",109640788,109951476,310688
"ENSG00000243466","IGKV1-5",88947301,88947957,656
"ENSG00000243477","NAT6",50296402,50299421,3019
"ENSG00000243478","AOX2P",200738608,200794239,55631
"ENSG00000243480","AMY2A",103616811,103625780,8969
"ENSG00000243489","KRTAP10-11",44646414,44647650,1236
"ENSG00000243501","KHDC1L",73209746,73263196,53450
"ENSG00000243509","TNFRSF6B",63696652,63698684,2032
"ENSG00000243543","WFDC6",45534196,45539495,5299
"ENSG00000243566","UPK3B",76510428,76516521,6093
"ENSG00000243646","IL10RB",33266367,33310187,43820
"ENSG00000243649","CFB",31945650,31952084,6434
"ENSG00000243655","ENSG00000243655",22524563,22525330,767
"ENSG00000243660","ZNF487P",43436841,43483181,46340
"ENSG00000243667","WDR92",68122936,68157549,34613
"ENSG00000243696","MUSTN1",52813282,52835729,22447
"ENSG00000243710","WDR65",43172149,43254358,82209
"ENSG00000243716","LOC100132247",22479121,22536521,57400
"ENSG00000243725","TTC4",54715861,54742657,26796
"ENSG00000243729","OR5V1",29353749,29431967,78218
"ENSG00000243742","RPLP0P2",61615036,61639449,24413
"ENSG00000243749","ZMYM6NB",34981535,34985353,3818
"ENSG00000243753","HLA-L",30259584,30293014,33430
"ENSG00000243772","KIR2DL3",54738515,54753052,14537
"ENSG00000243811","APOBEC3D",39021113,39033277,12164
"ENSG00000243896","OR2A7",144257663,144264792,7129
"ENSG00000243910","TUBA4B",219253243,219272188,18945
"ENSG00000243927","MRPS6",34073224,34143034,69810
"ENSG00000243943","ZNF512",27582969,27623217,40248
"ENSG00000243955","GSTA1",52791371,52803860,12489
"ENSG00000243978","RGAG1",110358816,110456334,97518
"ENSG00000243989","ACY1",51983340,51989197,5857
"ENSG00000244005","NFS1",35668052,35699355,31303
"ENSG00000244026","FAM86DP",75421552,75435110,13558
"ENSG00000244038","DDOST",20651767,20661544,9777
"ENSG00000244041","DKFZP686I15217",2987967,2991173,3206
"ENSG00000244067","GSTA2",52750087,52763475,13388
"ENSG00000244094","SPRR2F",153112121,153113516,1395
"ENSG00000244115","DNAJC25-GNG10",111631386,111670229,38843
"ENSG00000244116","IGKV2-28",89221698,89222461,763
"ENSG00000244122","UGT1A7",233681938,233773299,91361
"ENSG00000244171","PBX2P1",143176327,143177617,1290
"ENSG00000244187","TMEM141",136791344,136793317,1973
"ENSG00000244242","IFITM10",1732406,1750595,18189
"ENSG00000244274","DBNDD2",45406057,45410610,4553
"ENSG00000244362","KRTAP19-7",30560875,30561314,439
"ENSG00000244405","ETV5",186046314,186110318,64004
"ENSG00000244411","KRTAP5-7",71527267,71528674,1407
"ENSG00000244414","CFHR1",196819757,196832189,12432
"ENSG00000244437","IGKV3-15",89085177,89085787,610
"ENSG00000244462","RBM12",35648925,35664956,16031
"ENSG00000244474","UGT1A4",233718778,233773299,54521
"ENSG00000244476","ERVFRD-1",11102489,11111725,9236
"ENSG00000244482","LILRA6",54236592,54242791,6199
"ENSG00000244509","APOBEC3C",39014257,39020352,6095
"ENSG00000244537","KRTAP4-2",41177446,41178208,762
"ENSG00000244575","IGKV1-27",89213423,89213928,505
"ENSG00000244588","RAD21L1",1226056,1296421,70365
"ENSG00000244607","CCDC13",42708269,42773253,64984
"ENSG00000244617","ASPRV1",69960089,69962265,2176
"ENSG00000244623","OR2AE1",99875987,99877057,1070
"ENSG00000244624","KRTAP20-1",30616425,30616699,274
"ENSG00000244682","FCGR2C",161581339,161605662,24323
"ENSG00000244693","CTAGE8",144266701,144269288,2587
"ENSG00000244694","PTCHD4",47878028,48068689,190661
"ENSG00000244731","C4A",31982057,32002681,20624
"ENSG00000244734","HBB",5225464,5229395,3931
"ENSG00000244752","CRYBB2",25212564,25231870,19306
"ENSG00000244754","N4BP2L2",32432417,32538885,106468
"ENSG00000244968","LIFR-AS1",38556765,38671216,114451
"ENSG00000245680","ZNF585B",37181579,37218153,36574
"ENSG00000245970","SNORA72",98041726,98044121,2395
"ENSG00000246477","ENSG00000246477",11315859,11325429,9570
"ENSG00000246627","CACNA1C-AS1",2676001,2691200,15199
"ENSG00000246705","H2AFJ",14774383,14778002,3619
